lat;lon;U;V
55.46;20.5;-6.85;1
54.97;20.51;-4.56;0.52
54.98;20.51;-8.7;1.15
54.99;20.51;-9.3;1.44
55;20.51;-9.33;1.75
55.01;20.51;-9.25;2.01
55.02;20.51;-9.13;2.24
55.03;20.51;-9;2.43
55.04;20.51;-8.89;2.59
55.05;20.51;-8.78;2.73
55.06;20.51;-8.68;2.83
55.06;20.51;-8.61;2.91
55.07;20.51;-8.55;2.95
55.08;20.51;-8.51;2.98
55.09;20.51;-8.48;2.99
55.1;20.51;-8.44;3
55.11;20.51;-8.41;3.02
55.12;20.51;-8.37;3.04
55.13;20.51;-8.34;3.06
55.14;20.51;-8.31;3.08
55.15;20.51;-8.29;3.09
55.15;20.51;-8.28;3.1
55.16;20.51;-8.27;3.1
55.17;20.51;-8.27;3.1
55.18;20.51;-8.28;3.1
55.19;20.51;-8.29;3.09
55.2;20.51;-8.3;3.09
55.21;20.51;-8.31;3.08
55.22;20.51;-8.33;3.07
55.23;20.51;-8.35;3.06
55.24;20.51;-8.38;3.04
55.24;20.51;-8.4;3.02
55.25;20.51;-8.42;3.02
55.26;20.51;-8.43;3.01
55.27;20.51;-8.43;3.01
55.28;20.51;-8.41;3.02
55.29;20.51;-8.38;3.05
55.3;20.51;-8.34;3.08
55.31;20.51;-8.3;3.11
55.32;20.51;-8.25;3.14
55.33;20.51;-8.2;3.18
55.33;20.51;-8.14;3.21
55.34;20.51;-8.09;3.23
55.35;20.51;-8.05;3.25
55.36;20.51;-8.03;3.25
55.37;20.51;-8.01;3.24
55.38;20.51;-8.02;3.2
55.39;20.51;-8.04;3.14
55.4;20.51;-8.07;3.06
55.41;20.51;-8.11;2.93
55.42;20.51;-8.14;2.77
55.42;20.51;-8.14;2.55
55.43;20.51;-8.1;2.28
55.44;20.51;-7.95;1.94
55.45;20.51;-7.61;1.52
55.46;20.51;-6.84;0.99
54.98;20.53;-4.12;0.66
54.99;20.53;-9.33;1.42
55;20.53;-9.31;1.62
55.01;20.53;-9.25;1.84
55.02;20.53;-9.16;2.07
55.03;20.53;-9.05;2.28
55.04;20.53;-8.94;2.46
55.05;20.53;-8.84;2.61
55.06;20.53;-8.74;2.74
55.06;20.53;-8.66;2.84
55.07;20.53;-8.59;2.91
55.08;20.53;-8.55;2.94
55.09;20.53;-8.52;2.96
55.1;20.53;-8.49;2.98
55.11;20.53;-8.45;2.99
55.12;20.53;-8.42;3.01
55.13;20.53;-8.39;3.03
55.14;20.53;-8.37;3.05
55.15;20.53;-8.35;3.06
55.15;20.53;-8.33;3.07
55.16;20.53;-8.32;3.08
55.17;20.53;-8.33;3.08
55.18;20.53;-8.34;3.07
55.19;20.53;-8.35;3.06
55.2;20.53;-8.36;3.05
55.21;20.53;-8.38;3.05
55.22;20.53;-8.4;3.04
55.23;20.53;-8.42;3.02
55.24;20.53;-8.44;3.01
55.24;20.53;-8.46;3
55.25;20.53;-8.48;2.99
55.26;20.53;-8.48;2.98
55.27;20.53;-8.48;2.98
55.28;20.53;-8.46;2.99
55.29;20.53;-8.42;3.02
55.3;20.53;-8.38;3.06
55.31;20.53;-8.32;3.1
55.32;20.53;-8.27;3.14
55.33;20.53;-8.22;3.17
55.33;20.53;-8.16;3.2
55.34;20.53;-8.11;3.23
55.35;20.53;-8.07;3.24
55.36;20.53;-8.04;3.24
55.37;20.53;-8.03;3.23
55.38;20.53;-8.03;3.2
55.39;20.53;-8.05;3.14
55.4;20.53;-8.08;3.05
55.41;20.53;-8.12;2.91
55.42;20.53;-8.16;2.74
55.42;20.53;-8.16;2.52
55.43;20.53;-8.11;2.25
55.44;20.53;-7.95;1.92
55.45;20.53;-7.6;1.5
55.46;20.53;-6.83;0.98
54.99;20.54;-9.23;0.51
55;20.54;-9.21;1.23
55.01;20.54;-9.21;1.58
55.02;20.54;-9.17;1.86
55.03;20.54;-9.09;2.1
55.04;20.54;-9;2.3
55.05;20.54;-8.9;2.47
55.06;20.54;-8.81;2.62
55.06;20.54;-8.72;2.74
55.07;20.54;-8.65;2.83
55.08;20.54;-8.59;2.89
55.09;20.54;-8.56;2.93
55.1;20.54;-8.53;2.95
55.11;20.54;-8.5;2.97
55.12;20.54;-8.47;2.99
55.13;20.54;-8.44;3
55.14;20.54;-8.42;3.02
55.15;20.54;-8.4;3.03
55.15;20.54;-8.39;3.05
55.16;20.54;-8.38;3.06
55.17;20.54;-8.38;3.06
55.18;20.54;-8.4;3.05
55.19;20.54;-8.41;3.04
55.2;20.54;-8.43;3.02
55.21;20.54;-8.45;3.01
55.22;20.54;-8.47;3
55.23;20.54;-8.49;2.99
55.24;20.54;-8.51;2.97
55.24;20.54;-8.52;2.96
55.25;20.54;-8.53;2.96
55.26;20.54;-8.54;2.95
55.27;20.54;-8.53;2.95
55.28;20.54;-8.5;2.96
55.29;20.54;-8.46;3
55.3;20.54;-8.41;3.04
55.31;20.54;-8.35;3.09
55.32;20.54;-8.29;3.13
55.33;20.54;-8.24;3.17
55.33;20.54;-8.18;3.2
55.34;20.54;-8.13;3.22
55.35;20.54;-8.09;3.23
55.36;20.54;-8.06;3.24
55.37;20.54;-8.04;3.23
55.38;20.54;-8.04;3.2
55.39;20.54;-8.06;3.13
55.4;20.54;-8.1;3.03
55.41;20.54;-8.14;2.89
55.42;20.54;-8.17;2.71
55.42;20.54;-8.17;2.49
55.43;20.54;-8.11;2.23
55.44;20.54;-7.95;1.9
55.45;20.54;-7.6;1.49
55.46;20.54;-6.83;0.97
54.99;20.56;-4.53;0.52
55;20.56;-8.81;1.14
55.01;20.56;-9.05;1.39
55.02;20.56;-9.12;1.66
55.03;20.56;-9.1;1.9
55.04;20.56;-9.04;2.12
55.05;20.56;-8.97;2.32
55.06;20.56;-8.88;2.49
55.06;20.56;-8.79;2.63
55.07;20.56;-8.71;2.74
55.08;20.56;-8.65;2.83
55.09;20.56;-8.6;2.89
55.1;20.56;-8.56;2.92
55.11;20.56;-8.53;2.94
55.12;20.56;-8.51;2.96
55.13;20.56;-8.49;2.98
55.14;20.56;-8.47;2.99
55.15;20.56;-8.45;3.01
55.15;20.56;-8.44;3.03
55.16;20.56;-8.43;3.04
55.17;20.56;-8.43;3.05
55.18;20.56;-8.45;3.04
55.19;20.56;-8.47;3.02
55.2;20.56;-8.49;3
55.21;20.56;-8.51;2.98
55.22;20.56;-8.54;2.96
55.23;20.56;-8.56;2.94
55.24;20.56;-8.58;2.93
55.24;20.56;-8.59;2.92
55.25;20.56;-8.59;2.92
55.26;20.56;-8.58;2.92
55.27;20.56;-8.57;2.92
55.28;20.56;-8.54;2.95
55.29;20.56;-8.49;2.98
55.3;20.56;-8.44;3.03
55.31;20.56;-8.37;3.08
55.32;20.56;-8.32;3.12
55.33;20.56;-8.26;3.16
55.33;20.56;-8.21;3.19
55.34;20.56;-8.16;3.21
55.35;20.56;-8.11;3.23
55.36;20.56;-8.08;3.23
55.37;20.56;-8.06;3.22
55.38;20.56;-8.06;3.19
55.39;20.56;-8.08;3.12
55.4;20.56;-8.11;3.02
55.41;20.56;-8.15;2.87
55.42;20.56;-8.18;2.69
55.42;20.56;-8.17;2.47
55.43;20.56;-8.11;2.21
55.44;20.56;-7.95;1.89
55.45;20.56;-7.59;1.48
55.46;20.56;-6.82;0.96
55;20.58;-4.24;0.57
55.01;20.58;-8.59;1.23
55.02;20.58;-8.93;1.45
55.03;20.58;-9.05;1.69
55.04;20.58;-9.06;1.93
55.05;20.58;-9.01;2.16
55.06;20.58;-8.94;2.34
55.06;20.58;-8.86;2.5
55.07;20.58;-8.78;2.63
55.08;20.58;-8.7;2.74
55.09;20.58;-8.64;2.82
55.1;20.58;-8.6;2.87
55.11;20.58;-8.57;2.91
55.12;20.58;-8.55;2.93
55.13;20.58;-8.53;2.95
55.14;20.58;-8.51;2.97
55.15;20.58;-8.5;2.98
55.15;20.58;-8.49;3
55.16;20.58;-8.48;3.02
55.17;20.58;-8.48;3.03
55.18;20.58;-8.5;3.02
55.19;20.58;-8.52;3
55.2;20.58;-8.55;2.98
55.21;20.58;-8.58;2.95
55.22;20.58;-8.6;2.92
55.23;20.58;-8.63;2.89
55.24;20.58;-8.64;2.88
55.24;20.58;-8.65;2.88
55.25;20.58;-8.64;2.88
55.26;20.58;-8.63;2.89
55.27;20.58;-8.61;2.91
55.28;20.58;-8.57;2.94
55.29;20.58;-8.52;2.98
55.3;20.58;-8.46;3.03
55.31;20.58;-8.4;3.07
55.32;20.58;-8.34;3.12
55.33;20.58;-8.29;3.15
55.33;20.58;-8.23;3.18
55.34;20.58;-8.18;3.2
55.35;20.58;-8.14;3.22
55.36;20.58;-8.1;3.22
55.37;20.58;-8.08;3.21
55.38;20.58;-8.08;3.18
55.39;20.58;-8.09;3.11
55.4;20.58;-8.13;3.01
55.41;20.58;-8.16;2.87
55.42;20.58;-8.18;2.69
55.42;20.58;-8.17;2.48
55.43;20.58;-8.1;2.23
55.44;20.58;-7.94;1.9
55.45;20.58;-7.58;1.49
55.46;20.58;-6.81;0.97
55.01;20.59;-4.13;0.55
55.02;20.59;-8.36;1.21
55.03;20.59;-8.89;1.46
55.04;20.59;-9.02;1.73
55.05;20.59;-9.02;1.98
55.06;20.59;-8.97;2.19
55.06;20.59;-8.91;2.36
55.07;20.59;-8.84;2.51
55.08;20.59;-8.76;2.64
55.09;20.59;-8.69;2.73
55.1;20.59;-8.65;2.8
55.11;20.59;-8.61;2.85
55.12;20.59;-8.59;2.89
55.13;20.59;-8.57;2.91
55.14;20.59;-8.56;2.93
55.15;20.59;-8.55;2.95
55.15;20.59;-8.54;2.97
55.16;20.59;-8.53;2.99
55.17;20.59;-8.53;3
55.18;20.59;-8.55;2.99
55.19;20.59;-8.57;2.97
55.2;20.59;-8.6;2.94
55.21;20.59;-8.64;2.91
55.22;20.59;-8.67;2.87
55.23;20.59;-8.69;2.85
55.24;20.59;-8.7;2.85
55.24;20.59;-8.7;2.85
55.25;20.59;-8.69;2.85
55.26;20.59;-8.67;2.87
55.27;20.59;-8.63;2.9
55.28;20.59;-8.58;2.95
55.29;20.59;-8.53;2.99
55.3;20.59;-8.48;3.03
55.31;20.59;-8.42;3.07
55.32;20.59;-8.37;3.1
55.33;20.59;-8.32;3.13
55.33;20.59;-8.26;3.15
55.34;20.59;-8.21;3.18
55.35;20.59;-8.17;3.2
55.36;20.59;-8.13;3.21
55.37;20.59;-8.1;3.2
55.38;20.59;-8.1;3.16
55.39;20.59;-8.11;3.1
55.4;20.59;-8.14;3
55.41;20.59;-8.16;2.87
55.42;20.59;-8.17;2.71
55.42;20.59;-8.15;2.52
55.43;20.59;-8.08;2.27
55.44;20.59;-7.92;1.95
55.45;20.59;-7.56;1.54
55.46;20.59;-6.8;1.02
55.02;20.61;-3.96;0.58
55.03;20.61;-8.51;1.3
55.04;20.61;-8.89;1.56
55.05;20.61;-8.99;1.8
55.06;20.61;-8.98;2.02
55.06;20.61;-8.94;2.21
55.07;20.61;-8.88;2.37
55.08;20.61;-8.81;2.51
55.09;20.61;-8.75;2.62
55.1;20.61;-8.7;2.71
55.11;20.61;-8.66;2.78
55.12;20.61;-8.63;2.83
55.13;20.61;-8.62;2.86
55.14;20.61;-8.61;2.89
55.15;20.61;-8.6;2.92
55.15;20.61;-8.59;2.93
55.16;20.61;-8.59;2.95
55.17;20.61;-8.59;2.95
55.18;20.61;-8.61;2.95
55.19;20.61;-8.63;2.93
55.2;20.61;-8.66;2.89
55.21;20.61;-8.7;2.86
55.22;20.61;-8.72;2.83
55.23;20.61;-8.74;2.82
55.24;20.61;-8.75;2.82
55.24;20.61;-8.74;2.82
55.25;20.61;-8.72;2.84
55.26;20.61;-8.69;2.87
55.27;20.61;-8.65;2.91
55.28;20.61;-8.59;2.95
55.29;20.61;-8.54;2.99
55.3;20.61;-8.49;3.03
55.31;20.61;-8.44;3.06
55.32;20.61;-8.4;3.08
55.33;20.61;-8.35;3.1
55.33;20.61;-8.3;3.12
55.34;20.61;-8.25;3.14
55.35;20.61;-8.2;3.16
55.36;20.61;-8.16;3.18
55.37;20.61;-8.13;3.17
55.38;20.61;-8.12;3.15
55.39;20.61;-8.13;3.08
55.4;20.61;-8.15;2.99
55.41;20.61;-8.16;2.87
55.42;20.61;-8.16;2.73
55.42;20.61;-8.14;2.54
55.43;20.61;-8.06;2.29
55.44;20.61;-7.89;1.98
55.45;20.61;-7.53;1.57
55.46;20.61;-6.76;1.04
55.03;20.62;-4.12;0.62
55.04;20.62;-8.49;1.37
55.05;20.62;-8.86;1.6
55.06;20.62;-8.95;1.83
55.06;20.62;-8.95;2.03
55.07;20.62;-8.91;2.21
55.08;20.62;-8.85;2.36
55.09;20.62;-8.8;2.48
55.1;20.62;-8.75;2.59
55.11;20.62;-8.71;2.68
55.12;20.62;-8.68;2.74
55.13;20.62;-8.66;2.79
55.14;20.62;-8.65;2.83
55.15;20.62;-8.65;2.86
55.15;20.62;-8.64;2.88
55.16;20.62;-8.65;2.89
55.17;20.62;-8.65;2.9
55.18;20.62;-8.67;2.9
55.19;20.62;-8.69;2.88
55.2;20.62;-8.73;2.84
55.21;20.62;-8.76;2.81
55.22;20.62;-8.78;2.79
55.23;20.62;-8.79;2.79
55.24;20.62;-8.79;2.79
55.24;20.62;-8.77;2.81
55.25;20.62;-8.74;2.83
55.26;20.62;-8.7;2.87
55.27;20.62;-8.66;2.92
55.28;20.62;-8.6;2.96
55.29;20.62;-8.55;3
55.3;20.62;-8.51;3.03
55.31;20.62;-8.46;3.05
55.32;20.62;-8.43;3.05
55.33;20.62;-8.39;3.06
55.33;20.62;-8.35;3.07
55.34;20.62;-8.3;3.09
55.35;20.62;-8.25;3.11
55.36;20.62;-8.2;3.14
55.37;20.62;-8.16;3.14
55.38;20.62;-8.14;3.12
55.39;20.62;-8.14;3.07
55.4;20.62;-8.15;2.98
55.41;20.62;-8.16;2.87
55.42;20.62;-8.15;2.73
55.42;20.62;-8.12;2.55
55.43;20.62;-8.04;2.3
55.44;20.62;-7.87;1.98
55.45;20.62;-7.51;1.57
55.46;20.62;-6.73;1.03
55.04;20.64;-4.09;0.64
55.05;20.64;-8.52;1.41
55.06;20.64;-8.81;1.63
55.06;20.64;-8.91;1.84
55.07;20.64;-8.91;2.03
55.08;20.64;-8.87;2.19
55.09;20.64;-8.83;2.33
55.1;20.64;-8.79;2.45
55.11;20.64;-8.75;2.55
55.12;20.64;-8.73;2.63
55.13;20.64;-8.72;2.71
55.14;20.64;-8.7;2.76
55.15;20.64;-8.7;2.8
55.15;20.64;-8.7;2.82
55.16;20.64;-8.71;2.83
55.17;20.64;-8.72;2.84
55.18;20.64;-8.73;2.84
55.19;20.64;-8.76;2.82
55.2;20.64;-8.78;2.79
55.21;20.64;-8.81;2.77
55.22;20.64;-8.82;2.77
55.23;20.64;-8.82;2.77
55.24;20.64;-8.82;2.78
55.24;20.64;-8.79;2.8
55.25;20.64;-8.76;2.83
55.26;20.64;-8.71;2.88
55.27;20.64;-8.66;2.92
55.28;20.64;-8.61;2.97
55.29;20.64;-8.56;3.01
55.3;20.64;-8.52;3.03
55.31;20.64;-8.48;3.04
55.32;20.64;-8.46;3.03
55.33;20.64;-8.43;3.02
55.33;20.64;-8.4;3.02
55.34;20.64;-8.35;3.04
55.35;20.64;-8.3;3.06
55.36;20.64;-8.24;3.09
55.37;20.64;-8.2;3.11
55.38;20.64;-8.17;3.1
55.39;20.64;-8.16;3.06
55.4;20.64;-8.16;2.98
55.41;20.64;-8.16;2.88
55.42;20.64;-8.15;2.74
55.42;20.64;-8.11;2.55
55.43;20.64;-8.03;2.3
55.44;20.64;-7.86;1.98
55.45;20.64;-7.49;1.56
55.46;20.64;-6.71;1.03
55.05;20.65;-4.14;0.64
55.06;20.65;-8.38;1.4
55.06;20.65;-8.76;1.62
55.07;20.65;-8.85;1.84
55.08;20.65;-8.82;2.02
55.09;20.65;-8.81;2.16
55.1;20.65;-8.8;2.28
55.11;20.65;-8.79;2.4
55.12;20.65;-8.77;2.5
55.13;20.65;-8.76;2.6
55.14;20.65;-8.75;2.67
55.15;20.65;-8.75;2.71
55.15;20.65;-8.76;2.74
55.16;20.65;-8.77;2.76
55.17;20.65;-8.78;2.77
55.18;20.65;-8.8;2.77
55.19;20.65;-8.82;2.75
55.2;20.65;-8.84;2.74
55.21;20.65;-8.86;2.74
55.22;20.65;-8.86;2.74
55.23;20.65;-8.85;2.75
55.24;20.65;-8.84;2.77
55.24;20.65;-8.81;2.8
55.25;20.65;-8.77;2.84
55.26;20.65;-8.72;2.88
55.27;20.65;-8.67;2.93
55.28;20.65;-8.62;2.97
55.29;20.65;-8.57;3.01
55.3;20.65;-8.53;3.03
55.31;20.65;-8.5;3.03
55.32;20.65;-8.48;3.01
55.33;20.65;-8.47;2.99
55.33;20.65;-8.44;2.98
55.34;20.65;-8.4;2.99
55.35;20.65;-8.34;3.02
55.36;20.65;-8.29;3.05
55.37;20.65;-8.24;3.07
55.38;20.65;-8.2;3.07
55.39;20.65;-8.18;3.04
55.4;20.65;-8.17;2.98
55.41;20.65;-8.16;2.88
55.42;20.65;-8.14;2.74
55.42;20.65;-8.11;2.55
55.43;20.65;-8.03;2.3
55.44;20.65;-7.85;1.97
55.45;20.65;-7.48;1.55
55.46;20.65;-6.7;1.01
55.06;20.67;-4.02;0.64
55.06;20.67;-8.37;1.4
55.07;20.67;-8.72;1.65
55.08;20.67;-8.62;1.83
55.09;20.67;-8.71;1.96
55.1;20.67;-8.76;2.1
55.11;20.67;-8.78;2.23
55.12;20.67;-8.8;2.35
55.13;20.67;-8.8;2.46
55.14;20.67;-8.81;2.54
55.15;20.67;-8.81;2.6
55.15;20.67;-8.82;2.65
55.16;20.67;-8.84;2.68
55.17;20.67;-8.85;2.69
55.18;20.67;-8.86;2.69
55.19;20.67;-8.88;2.69
55.2;20.67;-8.89;2.7
55.21;20.67;-8.89;2.71
55.22;20.67;-8.89;2.72
55.23;20.67;-8.87;2.74
55.24;20.67;-8.85;2.77
55.24;20.67;-8.82;2.81
55.25;20.67;-8.77;2.85
55.26;20.67;-8.73;2.89
55.27;20.67;-8.68;2.93
55.28;20.67;-8.63;2.96
55.29;20.67;-8.58;2.99
55.3;20.67;-8.55;3.01
55.31;20.67;-8.52;3.02
55.32;20.67;-8.51;3
55.33;20.67;-8.5;2.97
55.33;20.67;-8.48;2.95
55.34;20.67;-8.44;2.96
55.35;20.67;-8.39;2.99
55.36;20.67;-8.33;3.01
55.37;20.67;-8.27;3.03
55.38;20.67;-8.23;3.04
55.39;20.67;-8.2;3.02
55.4;20.67;-8.18;2.96
55.41;20.67;-8.16;2.87
55.42;20.67;-8.15;2.74
55.42;20.67;-8.11;2.55
55.43;20.67;-8.03;2.3
55.44;20.67;-7.85;1.97
55.45;20.67;-7.48;1.54
55.46;20.67;-6.7;1
55.06;20.69;-4.04;0.65
55.07;20.69;-8.48;1.46
55.08;20.69;-7.95;1.64
55.09;20.69;-8.48;1.76
55.1;20.69;-8.66;1.91
55.11;20.69;-8.71;2.05
55.12;20.69;-8.78;2.17
55.13;20.69;-8.83;2.29
55.14;20.69;-8.86;2.39
55.15;20.69;-8.88;2.47
55.15;20.69;-8.89;2.53
55.16;20.69;-8.9;2.57
55.17;20.69;-8.91;2.59
55.18;20.69;-8.93;2.6
55.19;20.69;-8.94;2.62
55.2;20.69;-8.94;2.65
55.21;20.69;-8.93;2.67
55.22;20.69;-8.92;2.69
55.23;20.69;-8.89;2.73
55.24;20.69;-8.86;2.77
55.24;20.69;-8.82;2.82
55.25;20.69;-8.77;2.86
55.26;20.69;-8.73;2.9
55.27;20.69;-8.69;2.92
55.28;20.69;-8.65;2.94
55.29;20.69;-8.61;2.96
55.3;20.69;-8.57;2.98
55.31;20.69;-8.54;2.99
55.32;20.69;-8.53;2.98
55.33;20.69;-8.52;2.95
55.33;20.69;-8.5;2.93
55.34;20.69;-8.47;2.94
55.35;20.69;-8.42;2.95
55.36;20.69;-8.36;2.97
55.37;20.69;-8.31;2.99
55.38;20.69;-8.26;3
55.39;20.69;-8.22;2.99
55.4;20.69;-8.19;2.94
55.41;20.69;-8.17;2.86
55.42;20.69;-8.15;2.73
55.42;20.69;-8.11;2.54
55.43;20.69;-8.03;2.29
55.44;20.69;-7.86;1.96
55.45;20.69;-7.49;1.54
55.46;20.69;-6.72;1
55.07;20.7;-4.17;0.59
55.08;20.7;-3.71;1.46
55.09;20.7;-7.91;1.7
55.1;20.7;-8.42;1.75
55.11;20.7;-8.48;1.86
55.12;20.7;-8.7;1.97
55.13;20.7;-8.84;2.1
55.14;20.7;-8.9;2.22
55.15;20.7;-8.94;2.31
55.15;20.7;-8.95;2.38
55.16;20.7;-8.97;2.44
55.17;20.7;-8.98;2.47
55.18;20.7;-8.99;2.52
55.19;20.7;-8.99;2.56
55.2;20.7;-8.97;2.59
55.21;20.7;-8.96;2.62
55.22;20.7;-8.94;2.66
55.23;20.7;-8.9;2.72
55.24;20.7;-8.86;2.77
55.24;20.7;-8.82;2.81
55.25;20.7;-8.78;2.86
55.26;20.7;-8.73;2.89
55.27;20.7;-8.7;2.91
55.28;20.7;-8.67;2.92
55.29;20.7;-8.64;2.93
55.3;20.7;-8.6;2.94
55.31;20.7;-8.58;2.95
55.32;20.7;-8.56;2.94
55.33;20.7;-8.54;2.93
55.33;20.7;-8.53;2.92
55.34;20.7;-8.49;2.92
55.35;20.7;-8.45;2.93
55.36;20.7;-8.39;2.95
55.37;20.7;-8.34;2.97
55.38;20.7;-8.28;2.98
55.39;20.7;-8.24;2.97
55.4;20.7;-8.21;2.93
55.41;20.7;-8.19;2.85
55.42;20.7;-8.17;2.72
55.42;20.7;-8.13;2.54
55.43;20.7;-8.05;2.29
55.44;20.7;-7.87;1.96
55.45;20.7;-7.51;1.53
55.46;20.7;-6.74;0.99
55.09;20.72;-3.75;0.68
55.1;20.72;-7.99;1.49
55.11;20.72;-7.73;1.64
55.12;20.72;-8.49;1.75
55.13;20.72;-8.8;1.9
55.14;20.72;-8.92;2.04
55.15;20.72;-8.97;2.15
55.15;20.72;-9.01;2.23
55.16;20.72;-9.03;2.29
55.17;20.72;-9.04;2.36
55.18;20.72;-9.04;2.42
55.19;20.72;-9.03;2.48
55.2;20.72;-9.01;2.53
55.21;20.72;-8.99;2.58
55.22;20.72;-8.95;2.64
55.23;20.72;-8.91;2.69
55.24;20.72;-8.87;2.74
55.24;20.72;-8.83;2.79
55.25;20.72;-8.79;2.83
55.26;20.72;-8.74;2.87
55.27;20.72;-8.71;2.89
55.28;20.72;-8.69;2.89
55.29;20.72;-8.66;2.9
55.3;20.72;-8.64;2.91
55.31;20.72;-8.61;2.92
55.32;20.72;-8.59;2.92
55.33;20.72;-8.57;2.91
55.33;20.72;-8.54;2.91
55.34;20.72;-8.51;2.91
55.35;20.72;-8.47;2.92
55.36;20.72;-8.41;2.94
55.37;20.72;-8.35;2.96
55.38;20.72;-8.3;2.98
55.39;20.72;-8.26;2.97
55.4;20.72;-8.23;2.92
55.41;20.72;-8.21;2.84
55.42;20.72;-8.18;2.71
55.42;20.72;-8.14;2.53
55.43;20.72;-8.07;2.28
55.44;20.72;-7.9;1.95
55.45;20.72;-7.54;1.53
55.46;20.72;-6.77;0.99
55.1;20.73;-3.86;0.6
55.11;20.73;-3.57;1.49
55.12;20.73;-8.03;1.74
55.13;20.73;-8.67;1.76
55.14;20.73;-8.9;1.88
55.15;20.73;-8.96;1.99
55.15;20.73;-9.02;2.07
55.16;20.73;-9.06;2.15
55.17;20.73;-9.08;2.24
55.18;20.73;-9.07;2.32
55.19;20.73;-9.06;2.39
55.2;20.73;-9.03;2.47
55.21;20.73;-9;2.54
55.22;20.73;-8.96;2.61
55.23;20.73;-8.92;2.66
55.24;20.73;-8.88;2.71
55.24;20.73;-8.85;2.75
55.25;20.73;-8.8;2.8
55.26;20.73;-8.76;2.84
55.27;20.73;-8.73;2.87
55.28;20.73;-8.71;2.87
55.29;20.73;-8.69;2.87
55.3;20.73;-8.66;2.88
55.31;20.73;-8.63;2.89
55.32;20.73;-8.6;2.9
55.33;20.73;-8.58;2.91
55.33;20.73;-8.55;2.92
55.34;20.73;-8.52;2.93
55.35;20.73;-8.47;2.94
55.36;20.73;-8.42;2.96
55.37;20.73;-8.36;2.98
55.38;20.73;-8.31;2.99
55.39;20.73;-8.27;2.97
55.4;20.73;-8.24;2.92
55.41;20.73;-8.22;2.84
55.42;20.73;-8.2;2.71
55.42;20.73;-8.17;2.52
55.43;20.73;-8.09;2.27
55.44;20.73;-7.92;1.94
55.45;20.73;-7.57;1.52
55.46;20.73;-6.81;0.98
55.12;20.75;-3.85;0.69
55.13;20.75;-8.38;1.49
55.14;20.75;-8.83;1.7
55.15;20.75;-8.82;1.82
55.15;20.75;-8.96;1.9
55.16;20.75;-9.05;2.02
55.17;20.75;-9.08;2.13
55.18;20.75;-9.08;2.23
55.19;20.75;-9.07;2.31
55.2;20.75;-9.04;2.39
55.21;20.75;-9.01;2.48
55.22;20.75;-8.96;2.56
55.23;20.75;-8.93;2.62
55.24;20.75;-8.89;2.67
55.24;20.75;-8.86;2.71
55.25;20.75;-8.82;2.75
55.26;20.75;-8.78;2.79
55.27;20.75;-8.75;2.83
55.28;20.75;-8.72;2.84
55.29;20.75;-8.71;2.84
55.3;20.75;-8.69;2.85
55.31;20.75;-8.65;2.87
55.32;20.75;-8.62;2.89
55.33;20.75;-8.58;2.91
55.33;20.75;-8.55;2.94
55.34;20.75;-8.51;2.95
55.35;20.75;-8.47;2.97
55.36;20.75;-8.41;2.99
55.37;20.75;-8.36;3.01
55.38;20.75;-8.32;3
55.39;20.75;-8.28;2.98
55.4;20.75;-8.26;2.93
55.41;20.75;-8.24;2.84
55.42;20.75;-8.22;2.7
55.42;20.75;-8.19;2.52
55.43;20.75;-8.12;2.27
55.44;20.75;-7.95;1.94
55.45;20.75;-7.6;1.51
55.46;20.75;-6.85;0.97
55.13;20.76;-4.09;0.69
55.14;20.76;-8.75;1.51
55.15;20.76;-8.25;1.65
55.15;20.76;-8.78;1.73
55.16;20.76;-8.99;1.88
55.17;20.76;-9.06;2.01
55.18;20.76;-9.06;2.13
55.19;20.76;-9.05;2.22
55.2;20.76;-9.03;2.32
55.21;20.76;-9;2.42
55.22;20.76;-8.96;2.51
55.23;20.76;-8.92;2.58
55.24;20.76;-8.89;2.64
55.24;20.76;-8.86;2.68
55.25;20.76;-8.83;2.71
55.26;20.76;-8.8;2.75
55.27;20.76;-8.77;2.78
55.28;20.76;-8.74;2.81
55.29;20.76;-8.73;2.82
55.3;20.76;-8.71;2.83
55.31;20.76;-8.67;2.85
55.32;20.76;-8.63;2.88
55.33;20.76;-8.59;2.92
55.33;20.76;-8.55;2.95
55.34;20.76;-8.51;2.96
55.35;20.76;-8.46;2.98
55.36;20.76;-8.41;3
55.37;20.76;-8.37;3.01
55.38;20.76;-8.33;3.01
55.39;20.76;-8.3;2.98
55.4;20.76;-8.28;2.92
55.41;20.76;-8.26;2.83
55.42;20.76;-8.25;2.7
55.42;20.76;-8.22;2.51
55.43;20.76;-8.15;2.26
55.44;20.76;-7.99;1.93
55.45;20.76;-7.64;1.5
55.46;20.76;-6.89;0.97
55.14;20.78;-4.35;0.61
55.15;20.78;-3.89;1.47
55.15;20.78;-8.35;1.7
55.16;20.78;-8.86;1.75
55.17;20.78;-9;1.89
55.18;20.78;-8.98;2.01
55.19;20.78;-9;2.12
55.2;20.78;-9;2.23
55.21;20.78;-8.97;2.34
55.22;20.78;-8.94;2.45
55.23;20.78;-8.91;2.53
55.24;20.78;-8.88;2.6
55.24;20.78;-8.86;2.64
55.25;20.78;-8.83;2.68
55.26;20.78;-8.81;2.72
55.27;20.78;-8.78;2.76
55.28;20.78;-8.75;2.79
55.29;20.78;-8.73;2.81
